answer,method,low_runs,shortlist_size,certified_candidates,reference_preferred_count,preferred_retained,recall,reference_winner_retained,zero_preferred_retained,runtime_ms
ADVENTURES,band_aware,50,6,10,3,2,0.6666666666666666,true,false,2896.8711964
ADVENTURES,band_aware,50,7,10,3,2,0.6666666666666666,true,false,2896.8711964
ADVENTURES,band_aware,50,8,10,3,3,1,true,false,2896.8711964
ADVENTURES,confidence_aware,50,4,10,3,1,0.3333333333333333,true,false,2896.8711964
ADVENTURES,confidence_aware,50,5,10,3,2,0.6666666666666666,true,false,2896.8711964
ADVENTURES,confidence_aware,50,6,10,3,2,0.6666666666666666,true,false,2896.8711964
ADVENTURES,confidence_aware,50,7,10,3,2,0.6666666666666666,true,false,2896.8711964
ADVENTURES,confidence_aware,50,8,10,3,3,1,true,false,2896.8711964
ADVENTURES,hybrid_regular_cheap,50,4,10,3,1,0.3333333333333333,true,false,2896.8711964
ADVENTURES,hybrid_regular_cheap,50,5,10,3,2,0.6666666666666666,true,false,2896.8711964
ADVENTURES,hybrid_regular_cheap,50,6,10,3,2,0.6666666666666666,true,false,2896.8711964
ADVENTURES,hybrid_regular_cheap,50,7,10,3,2,0.6666666666666666,true,false,2896.8711964
ADVENTURES,hybrid_regular_cheap,50,8,10,3,3,1,true,false,2896.8711964
ADVENTURES,low_mean,75,4,10,3,2,0.6666666666666666,true,false,4345.3067946
ADVENTURES,low_mean,75,5,10,3,2,0.6666666666666666,true,false,4345.3067946
ADVENTURES,low_mean,75,6,10,3,2,0.6666666666666666,true,false,4345.3067946
ADVENTURES,low_mean,75,7,10,3,2,0.6666666666666666,true,false,4345.3067946
ADVENTURES,low_mean,75,8,10,3,2,0.6666666666666666,true,false,4345.3067946
ADVENTURES,low_median,75,4,10,3,2,0.6666666666666666,false,false,4345.3067946
ADVENTURES,low_median,75,5,10,3,2,0.6666666666666666,false,false,4345.3067946
ADVENTURES,low_median,75,6,10,3,3,1,true,false,4345.3067946
ADVENTURES,low_median,75,7,10,3,3,1,true,false,4345.3067946
ADVENTURES,low_median,75,8,10,3,3,1,true,false,4345.3067946
ADVENTURES,low_gold,75,4,10,3,2,0.6666666666666666,true,false,4345.3067946
ADVENTURES,low_gold,75,5,10,3,2,0.6666666666666666,true,false,4345.3067946
ADVENTURES,low_gold,75,6,10,3,2,0.6666666666666666,true,false,4345.3067946
ADVENTURES,low_gold,75,7,10,3,2,0.6666666666666666,true,false,4345.3067946
ADVENTURES,low_gold,75,8,10,3,2,0.6666666666666666,true,false,4345.3067946
ADVENTURES,band_aware,75,4,10,3,2,0.6666666666666666,true,false,4345.3067946
ADVENTURES,band_aware,75,5,10,3,2,0.6666666666666666,true,false,4345.3067946
ADVENTURES,band_aware,75,6,10,3,2,0.6666666666666666,true,false,4345.3067946
ADVENTURES,band_aware,75,7,10,3,2,0.6666666666666666,true,false,4345.3067946
ADVENTURES,band_aware,75,8,10,3,2,0.6666666666666666,true,false,4345.3067946
ADVENTURES,confidence_aware,75,4,10,3,2,0.6666666666666666,true,false,4345.3067946
ADVENTURES,confidence_aware,75,5,10,3,2,0.6666666666666666,true,false,4345.3067946
ADVENTURES,confidence_aware,75,6,10,3,2,0.6666666666666666,true,false,4345.3067946
ADVENTURES,confidence_aware,75,7,10,3,2,0.6666666666666666,true,false,4345.3067946
ADVENTURES,confidence_aware,75,8,10,3,2,0.6666666666666666,true,false,4345.3067946
ADVENTURES,hybrid_regular_cheap,75,4,10,3,2,0.6666666666666666,true,false,4345.3067946
ADVENTURES,hybrid_regular_cheap,75,5,10,3,2,0.6666666666666666,true,false,4345.3067946
ADVENTURES,hybrid_regular_cheap,75,6,10,3,2,0.6666666666666666,true,false,4345.3067946
ADVENTURES,hybrid_regular_cheap,75,7,10,3,2,0.6666666666666666,true,false,4345.3067946
ADVENTURES,hybrid_regular_cheap,75,8,10,3,2,0.6666666666666666,true,false,4345.3067946
ADVENTURES,low_mean,100,4,10,3,3,1,true,false,5793.7423928
ADVENTURES,low_mean,100,5,10,3,3,1,true,false,5793.7423928
ADVENTURES,low_mean,100,6,10,3,3,1,true,false,5793.7423928
ADVENTURES,low_mean,100,7,10,3,3,1,true,false,5793.7423928
ADVENTURES,low_mean,100,8,10,3,3,1,true,false,5793.7423928
ADVENTURES,low_median,100,4,10,3,1,0.3333333333333333,false,false,5793.7423928
ADVENTURES,low_median,100,5,10,3,2,0.6666666666666666,false,false,5793.7423928
ADVENTURES,low_median,100,6,10,3,3,1,true,false,5793.7423928
ADVENTURES,low_median,100,7,10,3,3,1,true,false,5793.7423928
ADVENTURES,low_median,100,8,10,3,3,1,true,false,5793.7423928
ADVENTURES,low_gold,100,4,10,3,1,0.3333333333333333,true,false,5793.7423928
ADVENTURES,low_gold,100,5,10,3,2,0.6666666666666666,true,false,5793.7423928
ADVENTURES,low_gold,100,6,10,3,2,0.6666666666666666,true,false,5793.7423928
ADVENTURES,low_gold,100,7,10,3,2,0.6666666666666666,true,false,5793.7423928
ADVENTURES,low_gold,100,8,10,3,3,1,true,false,5793.7423928
ADVENTURES,band_aware,100,4,10,3,2,0.6666666666666666,true,false,5793.7423928
ADVENTURES,band_aware,100,5,10,3,3,1,true,false,5793.7423928
ADVENTURES,band_aware,100,6,10,3,3,1,true,false,5793.7423928
ADVENTURES,band_aware,100,7,10,3,3,1,true,false,5793.7423928
ADVENTURES,band_aware,100,8,10,3,3,1,true,false,5793.7423928
ADVENTURES,confidence_aware,100,4,10,3,3,1,true,false,5793.7423928
ADVENTURES,confidence_aware,100,5,10,3,3,1,true,false,5793.7423928
ADVENTURES,confidence_aware,100,6,10,3,3,1,true,false,5793.7423928
ADVENTURES,confidence_aware,100,7,10,3,3,1,true,false,5793.7423928
ADVENTURES,confidence_aware,100,8,10,3,3,1,true,false,5793.7423928
ADVENTURES,hybrid_regular_cheap,100,4,10,3,3,1,true,false,5793.7423928
ADVENTURES,hybrid_regular_cheap,100,5,10,3,3,1,true,false,5793.7423928
ADVENTURES,hybrid_regular_cheap,100,6,10,3,3,1,true,false,5793.7423928
ADVENTURES,hybrid_regular_cheap,100,7,10,3,3,1,true,false,5793.7423928
ADVENTURES,hybrid_regular_cheap,100,8,10,3,3,1,true,false,5793.7423928
ADVENTURES,low_mean,150,4,10,3,2,0.6666666666666666,true,false,8690.6135892
ADVENTURES,low_mean,150,5,10,3,3,1,true,false,8690.6135892
ADVENTURES,low_mean,150,6,10,3,3,1,true,false,8690.6135892
ADVENTURES,low_mean,150,7,10,3,3,1,true,false,8690.6135892
ADVENTURES,low_mean,150,8,10,3,3,1,true,false,8690.6135892
ADVENTURES,low_median,150,4,10,3,2,0.6666666666666666,false,false,8690.6135892
ADVENTURES,low_median,150,5,10,3,3,1,true,false,8690.6135892
ADVENTURES,low_median,150,6,10,3,3,1,true,false,8690.6135892
ADVENTURES,low_median,150,7,10,3,3,1,true,false,8690.6135892
ADVENTURES,low_median,150,8,10,3,3,1,true,false,8690.6135892
ADVENTURES,low_gold,150,4,10,3,2,0.6666666666666666,false,false,8690.6135892
ADVENTURES,low_gold,150,5,10,3,3,1,true,false,8690.6135892
ADVENTURES,low_gold,150,6,10,3,3,1,true,false,8690.6135892
ADVENTURES,low_gold,150,7,10,3,3,1,true,false,8690.6135892
ADVENTURES,low_gold,150,8,10,3,3,1,true,false,8690.6135892
ADVENTURES,band_aware,150,4,10,3,2,0.6666666666666666,true,false,8690.6135892
ADVENTURES,band_aware,150,5,10,3,3,1,true,false,8690.6135892
ADVENTURES,band_aware,150,6,10,3,3,1,true,false,8690.6135892
ADVENTURES,band_aware,150,7,10,3,3,1,true,false,8690.6135892
ADVENTURES,band_aware,150,8,10,3,3,1,true,false,8690.6135892
ADVENTURES,confidence_aware,150,4,10,3,2,0.6666666666666666,true,false,8690.6135892
ADVENTURES,confidence_aware,150,5,10,3,3,1,true,false,8690.6135892
ADVENTURES,confidence_aware,150,6,10,3,3,1,true,false,8690.6135892
ADVENTURES,confidence_aware,150,7,10,3,3,1,true,false,8690.6135892
ADVENTURES,confidence_aware,150,8,10,3,3,1,true,false,8690.6135892
ADVENTURES,hybrid_regular_cheap,150,4,10,3,2,0.6666666666666666,true,false,8690.6135892
ADVENTURES,hybrid_regular_cheap,150,5,10,3,3,1,true,false,8690.6135892
ADVENTURES,hybrid_regular_cheap,150,6,10,3,3,1,true,false,8690.6135892
ADVENTURES,hybrid_regular_cheap,150,7,10,3,3,1,true,false,8690.6135892
ADVENTURES,hybrid_regular_cheap,150,8,10,3,3,1,true,false,8690.6135892
ADVENTURES,low_mean,250,4,10,3,3,1,true,false,14484.355982
ADVENTURES,low_mean,250,5,10,3,3,1,true,false,14484.355982
ADVENTURES,low_mean,250,6,10,3,3,1,true,false,14484.355982
ADVENTURES,low_mean,250,7,10,3,3,1,true,false,14484.355982
ADVENTURES,low_mean,250,8,10,3,3,1,true,false,14484.355982
ADVENTURES,low_median,250,4,10,3,2,0.6666666666666666,false,false,14484.355982
ADVENTURES,low_median,250,5,10,3,3,1,true,false,14484.355982
ADVENTURES,low_median,250,6,10,3,3,1,true,false,14484.355982
ADVENTURES,low_median,250,7,10,3,3,1,true,false,14484.355982
ADVENTURES,low_median,250,8,10,3,3,1,true,false,14484.355982
ADVENTURES,low_gold,250,4,10,3,1,0.3333333333333333,true,false,14484.355982
ADVENTURES,low_gold,250,5,10,3,2,0.6666666666666666,true,false,14484.355982
ADVENTURES,low_gold,250,6,10,3,2,0.6666666666666666,true,false,14484.355982
ADVENTURES,low_gold,250,7,10,3,3,1,true,false,14484.355982
ADVENTURES,low_gold,250,8,10,3,3,1,true,false,14484.355982
ADVENTURES,band_aware,250,4,10,3,3,1,true,false,14484.355982
ADVENTURES,band_aware,250,5,10,3,3,1,true,false,14484.355982
ADVENTURES,band_aware,250,6,10,3,3,1,true,false,14484.355982
ADVENTURES,band_aware,250,7,10,3,3,1,true,false,14484.355982
ADVENTURES,band_aware,250,8,10,3,3,1,true,false,14484.355982
ADVENTURES,confidence_aware,250,4,10,3,3,1,true,false,14484.355982
ADVENTURES,confidence_aware,250,5,10,3,3,1,true,false,14484.355982
ADVENTURES,confidence_aware,250,6,10,3,3,1,true,false,14484.355982
ADVENTURES,confidence_aware,250,7,10,3,3,1,true,false,14484.355982
ADVENTURES,confidence_aware,250,8,10,3,3,1,true,false,14484.355982
ADVENTURES,hybrid_regular_cheap,250,4,10,3,3,1,true,false,14484.355982
ADVENTURES,hybrid_regular_cheap,250,5,10,3,3,1,true,false,14484.355982
ADVENTURES,hybrid_regular_cheap,250,6,10,3,3,1,true,false,14484.355982
ADVENTURES,hybrid_regular_cheap,250,7,10,3,3,1,true,false,14484.355982
ADVENTURES,hybrid_regular_cheap,250,8,10,3,3,1,true,false,14484.355982
ADVENTURES,low_mean_frontier,25,5,10,3,0,0,false,true,1448.4355982
ADVENTURES,low_mean_frontier,50,5,10,3,2,0.6666666666666666,true,false,2896.8711964
ADVENTURES,low_mean_frontier,75,5,10,3,2,0.6666666666666666,true,false,4345.3067946
ADVENTURES,low_mean_frontier,100,5,10,3,3,1,true,false,5793.7423928
ADVENTURES,low_mean_frontier,150,5,10,3,3,1,true,false,8690.6135892
ADVENTURES,low_mean_frontier,250,5,10,3,3,1,true,false,14484.355982
AGGRAVATED,low_mean,25,4,10,3,1,0.3333333333333333,false,false,1360.8509453
AGGRAVATED,low_mean,25,5,10,3,2,0.6666666666666666,false,false,1360.8509453
AGGRAVATED,low_mean,25,6,10,3,2,0.6666666666666666,false,false,1360.8509453
AGGRAVATED,low_mean,25,7,10,3,2,0.6666666666666666,false,false,1360.8509453
AGGRAVATED,low_mean,25,8,10,3,3,1,true,false,1360.8509453
AGGRAVATED,low_median,25,4,10,3,1,0.3333333333333333,true,false,1360.8509453
AGGRAVATED,low_median,25,5,10,3,1,0.3333333333333333,true,false,1360.8509453
AGGRAVATED,low_median,25,6,10,3,2,0.6666666666666666,true,false,1360.8509453
AGGRAVATED,low_median,25,7,10,3,3,1,true,false,1360.8509453
AGGRAVATED,low_median,25,8,10,3,3,1,true,false,1360.8509453
AGGRAVATED,low_gold,25,4,10,3,1,0.3333333333333333,false,false,1360.8509453
AGGRAVATED,low_gold,25,5,10,3,1,0.3333333333333333,false,false,1360.8509453
AGGRAVATED,low_gold,25,6,10,3,1,0.3333333333333333,false,false,1360.8509453
AGGRAVATED,low_gold,25,7,10,3,2,0.6666666666666666,false,false,1360.8509453
AGGRAVATED,low_gold,25,8,10,3,3,1,true,false,1360.8509453
AGGRAVATED,band_aware,25,4,10,3,1,0.3333333333333333,false,false,1360.8509453
AGGRAVATED,band_aware,25,5,10,3,2,0.6666666666666666,false,false,1360.8509453
AGGRAVATED,band_aware,25,6,10,3,2,0.6666666666666666,false,false,1360.8509453
AGGRAVATED,band_aware,25,7,10,3,2,0.6666666666666666,false,false,1360.8509453
AGGRAVATED,band_aware,25,8,10,3,3,1,true,false,1360.8509453
AGGRAVATED,confidence_aware,25,4,10,3,1,0.3333333333333333,false,false,1360.8509453
AGGRAVATED,confidence_aware,25,5,10,3,2,0.6666666666666666,false,false,1360.8509453
AGGRAVATED,confidence_aware,25,6,10,3,2,0.6666666666666666,false,false,1360.8509453
AGGRAVATED,confidence_aware,25,7,10,3,2,0.6666666666666666,false,false,1360.8509453
AGGRAVATED,confidence_aware,25,8,10,3,3,1,true,false,1360.8509453
AGGRAVATED,hybrid_regular_cheap,25,4,10,3,1,0.3333333333333333,false,false,1360.8509453
AGGRAVATED,hybrid_regular_cheap,25,5,10,3,2,0.6666666666666666,false,false,1360.8509453
AGGRAVATED,hybrid_regular_cheap,25,6,10,3,2,0.6666666666666666,false,false,1360.8509453
AGGRAVATED,hybrid_regular_cheap,25,7,10,3,2,0.6666666666666666,false,false,1360.8509453
AGGRAVATED,hybrid_regular_cheap,25,8,10,3,3,1,true,false,1360.8509453
AGGRAVATED,low_mean,50,4,10,3,1,0.3333333333333333,false,false,2721.7018906
AGGRAVATED,low_mean,50,5,10,3,1,0.3333333333333333,false,false,2721.7018906
AGGRAVATED,low_mean,50,6,10,3,2,0.6666666666666666,true,false,2721.7018906
AGGRAVATED,low_mean,50,7,10,3,3,1,true,false,2721.7018906
AGGRAVATED,low_mean,50,8,10,3,3,1,true,false,2721.7018906
AGGRAVATED,low_median,50,4,10,3,2,0.6666666666666666,true,false,2721.7018906
AGGRAVATED,low_median,50,5,10,3,2,0.6666666666666666,true,false,2721.7018906
AGGRAVATED,low_median,50,6,10,3,2,0.6666666666666666,true,false,2721.7018906
AGGRAVATED,low_median,50,7,10,3,2,0.6666666666666666,true,false,2721.7018906
AGGRAVATED,low_median,50,8,10,3,2,0.6666666666666666,true,false,2721.7018906
AGGRAVATED,low_gold,50,4,10,3,1,0.3333333333333333,true,false,2721.7018906
AGGRAVATED,low_gold,50,5,10,3,1,0.3333333333333333,true,false,2721.7018906
AGGRAVATED,low_gold,50,6,10,3,1,0.3333333333333333,true,false,2721.7018906
AGGRAVATED,low_gold,50,7,10,3,2,0.6666666666666666,true,false,2721.7018906
AGGRAVATED,low_gold,50,8,10,3,2,0.6666666666666666,true,false,2721.7018906
AGGRAVATED,band_aware,50,4,10,3,1,0.3333333333333333,false,false,2721.7018906
AGGRAVATED,band_aware,50,5,10,3,1,0.3333333333333333,false,false,2721.7018906
AGGRAVATED,band_aware,50,6,10,3,2,0.6666666666666666,true,false,2721.7018906
AGGRAVATED,band_aware,50,7,10,3,3,1,true,false,2721.7018906
AGGRAVATED,band_aware,50,8,10,3,3,1,true,false,2721.7018906
AGGRAVATED,confidence_aware,50,4,10,3,1,0.3333333333333333,false,false,2721.7018906
AGGRAVATED,confidence_aware,50,5,10,3,1,0.3333333333333333,false,false,2721.7018906
AGGRAVATED,confidence_aware,50,6,10,3,2,0.6666666666666666,true,false,2721.7018906
AGGRAVATED,confidence_aware,50,7,10,3,3,1,true,false,2721.7018906
AGGRAVATED,confidence_aware,50,8,10,3,3,1,true,false,2721.7018906
AGGRAVATED,hybrid_regular_cheap,50,4,10,3,1,0.3333333333333333,false,false,2721.7018906
AGGRAVATED,hybrid_regular_cheap,50,5,10,3,1,0.3333333333333333,false,false,2721.7018906
AGGRAVATED,hybrid_regular_cheap,50,6,10,3,2,0.6666666666666666,true,false,2721.7018906
AGGRAVATED,hybrid_regular_cheap,50,7,10,3,3,1,true,false,2721.7018906
AGGRAVATED,hybrid_regular_cheap,50,8,10,3,3,1,true,false,2721.7018906
AGGRAVATED,low_mean,75,4,10,3,1,0.3333333333333333,false,false,4082.5528359000004
AGGRAVATED,low_mean,75,5,10,3,1,0.3333333333333333,false,false,4082.5528359000004
AGGRAVATED,low_mean,75,6,10,3,2,0.6666666666666666,true,false,4082.5528359000004
AGGRAVATED,low_mean,75,7,10,3,2,0.6666666666666666,true,false,4082.5528359000004
AGGRAVATED,low_mean,75,8,10,3,3,1,true,false,4082.5528359000004
AGGRAVATED,low_median,75,4,10,3,1,0.3333333333333333,false,false,4082.5528359000004
AGGRAVATED,low_median,75,5,10,3,1,0.3333333333333333,false,false,4082.5528359000004
AGGRAVATED,low_median,75,6,10,3,2,0.6666666666666666,true,false,4082.5528359000004
AGGRAVATED,low_median,75,7,10,3,2,0.6666666666666666,true,false,4082.5528359000004
AGGRAVATED,low_median,75,8,10,3,2,0.6666666666666666,true,false,4082.5528359000004
AGGRAVATED,low_gold,75,4,10,3,1,0.3333333333333333,true,false,4082.5528359000004
AGGRAVATED,low_gold,75,5,10,3,1,0.3333333333333333,true,false,4082.5528359000004
AGGRAVATED,low_gold,75,6,10,3,1,0.3333333333333333,true,false,4082.5528359000004
AGGRAVATED,low_gold,75,7,10,3,1,0.3333333333333333,true,false,4082.5528359000004
AGGRAVATED,low_gold,75,8,10,3,2,0.6666666666666666,true,false,4082.5528359000004
AGGRAVATED,band_aware,75,4,10,3,1,0.3333333333333333,false,false,4082.5528359000004
AGGRAVATED,band_aware,75,5,10,3,1,0.3333333333333333,false,false,4082.5528359000004
AGGRAVATED,band_aware,75,6,10,3,2,0.6666666666666666,true,false,4082.5528359000004
AGGRAVATED,band_aware,75,7,10,3,2,0.6666666666666666,true,false,4082.5528359000004
AGGRAVATED,band_aware,75,8,10,3,3,1,true,false,4082.5528359000004
AGGRAVATED,confidence_aware,75,4,10,3,1,0.3333333333333333,false,false,4082.5528359000004
AGGRAVATED,confidence_aware,75,5,10,3,1,0.3333333333333333,false,false,4082.5528359000004
AGGRAVATED,confidence_aware,75,6,10,3,2,0.6666666666666666,true,false,4082.5528359000004
AGGRAVATED,confidence_aware,75,7,10,3,2,0.6666666666666666,true,false,4082.5528359000004
AGGRAVATED,confidence_aware,75,8,10,3,3,1,true,false,4082.5528359000004
AGGRAVATED,hybrid_regular_cheap,75,4,10,3,1,0.3333333333333333,false,false,4082.5528359000004
AGGRAVATED,hybrid_regular_cheap,75,5,10,3,1,0.3333333333333333,false,false,4082.5528359000004
AGGRAVATED,hybrid_regular_cheap,75,6,10,3,2,0.6666666666666666,true,false,4082.5528359000004
AGGRAVATED,hybrid_regular_cheap,75,7,10,3,2,0.6666666666666666,true,false,4082.5528359000004
AGGRAVATED,hybrid_regular_cheap,75,8,10,3,3,1,true,false,4082.5528359000004
AGGRAVATED,low_mean,100,4,10,3,2,0.6666666666666666,true,false,5443.4037812
AGGRAVATED,low_mean,100,5,10,3,3,1,true,false,5443.4037812
AGGRAVATED,low_mean,100,6,10,3,3,1,true,false,5443.4037812
AGGRAVATED,low_mean,100,7,10,3,3,1,true,false,5443.4037812
AGGRAVATED,low_mean,100,8,10,3,3,1,true,false,5443.4037812
AGGRAVATED,low_median,100,4,10,3,2,0.6666666666666666,false,false,5443.4037812
AGGRAVATED,low_median,100,5,10,3,3,1,true,false,5443.4037812
AGGRAVATED,low_median,100,6,10,3,3,1,true,false,5443.4037812
AGGRAVATED,low_median,100,7,10,3,3,1,true,false,5443.4037812
AGGRAVATED,low_median,100,8,10,3,3,1,true,false,5443.4037812
AGGRAVATED,low_gold,100,4,10,3,1,0.3333333333333333,true,false,5443.4037812
AGGRAVATED,low_gold,100,5,10,3,1,0.3333333333333333,true,false,5443.4037812
AGGRAVATED,low_gold,100,6,10,3,1,0.3333333333333333,true,false,5443.4037812
AGGRAVATED,low_gold,100,7,10,3,1,0.3333333333333333,true,false,5443.4037812
AGGRAVATED,low_gold,100,8,10,3,2,0.6666666666666666,true,false,5443.4037812
AGGRAVATED,band_aware,100,4,10,3,2,0.6666666666666666,true,false,5443.4037812
AGGRAVATED,band_aware,100,5,10,3,3,1,true,false,5443.4037812
AGGRAVATED,band_aware,100,6,10,3,3,1,true,false,5443.4037812
AGGRAVATED,band_aware,100,7,10,3,3,1,true,false,5443.4037812
AGGRAVATED,band_aware,100,8,10,3,3,1,true,false,5443.4037812
AGGRAVATED,confidence_aware,100,4,10,3,2,0.6666666666666666,true,false,5443.4037812
AGGRAVATED,confidence_aware,100,5,10,3,3,1,true,false,5443.4037812
AGGRAVATED,confidence_aware,100,6,10,3,3,1,true,false,5443.4037812
AGGRAVATED,confidence_aware,100,7,10,3,3,1,true,false,5443.4037812
AGGRAVATED,confidence_aware,100,8,10,3,3,1,true,false,5443.4037812
AGGRAVATED,hybrid_regular_cheap,100,4,10,3,2,0.6666666666666666,true,false,5443.4037812
AGGRAVATED,hybrid_regular_cheap,100,5,10,3,3,1,true,false,5443.4037812
AGGRAVATED,hybrid_regular_cheap,100,6,10,3,3,1,true,false,5443.4037812
AGGRAVATED,hybrid_regular_cheap,100,7,10,3,3,1,true,false,5443.4037812
AGGRAVATED,hybrid_regular_cheap,100,8,10,3,3,1,true,false,5443.4037812
AGGRAVATED,low_mean,150,4,10,3,1,0.3333333333333333,true,false,8165.105671800001
AGGRAVATED,low_mean,150,5,10,3,1,0.3333333333333333,true,false,8165.105671800001
AGGRAVATED,low_mean,150,6,10,3,2,0.6666666666666666,true,false,8165.105671800001
AGGRAVATED,low_mean,150,7,10,3,3,1,true,false,8165.105671800001
AGGRAVATED,low_mean,150,8,10,3,3,1,true,false,8165.105671800001
AGGRAVATED,low_median,150,4,10,3,1,0.3333333333333333,false,false,8165.105671800001
AGGRAVATED,low_median,150,5,10,3,2,0.6666666666666666,false,false,8165.105671800001
AGGRAVATED,low_median,150,6,10,3,3,1,true,false,8165.105671800001
AGGRAVATED,low_median,150,7,10,3,3,1,true,false,8165.105671800001
AGGRAVATED,low_median,150,8,10,3,3,1,true,false,8165.105671800001
AGGRAVATED,low_gold,150,4,10,3,2,0.6666666666666666,false,false,8165.105671800001
AGGRAVATED,low_gold,150,5,10,3,2,0.6666666666666666,false,false,8165.105671800001
AGGRAVATED,low_gold,150,6,10,3,3,1,true,false,8165.105671800001
AGGRAVATED,low_gold,150,7,10,3,3,1,true,false,8165.105671800001
AGGRAVATED,low_gold,150,8,10,3,3,1,true,false,8165.105671800001
AGGRAVATED,band_aware,150,4,10,3,1,0.3333333333333333,true,false,8165.105671800001
AGGRAVATED,band_aware,150,5,10,3,1,0.3333333333333333,true,false,8165.105671800001
AGGRAVATED,band_aware,150,6,10,3,2,0.6666666666666666,true,false,8165.105671800001
AGGRAVATED,band_aware,150,7,10,3,3,1,true,false,8165.105671800001
AGGRAVATED,band_aware,150,8,10,3,3,1,true,false,8165.105671800001
AGGRAVATED,confidence_aware,150,4,10,3,1,0.3333333333333333,true,false,8165.105671800001
AGGRAVATED,confidence_aware,150,5,10,3,1,0.3333333333333333,true,false,8165.105671800001
AGGRAVATED,confidence_aware,150,6,10,3,2,0.6666666666666666,true,false,8165.105671800001
AGGRAVATED,confidence_aware,150,7,10,3,3,1,true,false,8165.105671800001
AGGRAVATED,confidence_aware,150,8,10,3,3,1,true,false,8165.105671800001
AGGRAVATED,hybrid_regular_cheap,150,4,10,3,1,0.3333333333333333,true,false,8165.105671800001
AGGRAVATED,hybrid_regular_cheap,150,5,10,3,1,0.3333333333333333,true,false,8165.105671800001
AGGRAVATED,hybrid_regular_cheap,150,6,10,3,2,0.6666666666666666,true,false,8165.105671800001
